Pop_Code,Region,Collection_Date,Latitude,Longitude,Altitude,Pop_Size,Pct_Canopy_Cover,RosCount,AdultCount,RosDens,AdultDens,TotalDens,AvgRosWidth,AvgAdultHeight,AvgNLeaves,AvgNFruits,Herb,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19
MPLS1,Europe,7/5/11,46.56944444,15.80027778,250,75,60,51,89,10.2,17.8,28,7.516129032,92.62222222,11.93333333,37.6,0.271763515,9.441851616,9.899418831,0.322659791,0.02535636,25.29680061,-5.383870125,30.68066978,18.04526138,0.925123394,18.35023117,0.069545001,958.9995117,26.40970039,9.892149925,0.297411919,331.3521118,143.461792,329.2001038,153.3084869
MSFRE1,Europe,7/14/10,47.97611111,7.918055556,337,250,90,13,111,2.6,22.2,24.8,7.142857143,103.0681818,10.40909091,21.93181818, ,7.49446106,7.576302052,0.31352976,0.021059388,20.62260056,-3.541939974,24.16453934,14.55831146,1.900557876,15.03473663,-0.012843846,1181.999878,28.7031002,18.43659973,0.134913936,351.8114929,259.5282898,341.0173035,272.9932861
MSFRE2,Europe,7/29/10,47.933725,7.871013889,536,60,40,0,138,0,27.6,27.6, ,128.1590909,24.47727273,64.04545455,0.093350627,7.49446106,7.576302052,0.31352976,0.021059388,20.62260056,-3.541939974,24.16453934,14.55831146,1.900557876,15.03473663,-0.012843846,1181.999878,28.7031002,18.43659973,0.134913936,351.8114929,259.5282898,341.0173035,272.9932861
MSKSI1,Europe,7/11/11,50.997,16.976,133,50,70,0,44,0,9.777777778,9.777777778, ,80.56666667,7.466666667,12.46666667,0.92820197,8.403513908,9.06435585,0.318624556,0.024290925,23.27420044,-5.174190044,28.44838905,16.75225449,0.102109388,16.82917976,-0.642533064,557.9998779,18.87420082,5.517419815,0.419465095,225.5301971,77.40328979,223.6316986,80.09858704
MSMID1,NorthAm,7/15/09,41.60111111,-72.70111111,5,20,98,34,61,8.5,15.25,23.75,11.21052632,82.04,6.88,14.88,0.710488123,9.965445518,11.10804272,0.308059573,0.03055642,28.34519958,-7.712900162,36.05810165,10.71281433,-1.142059565,20.88665009,-1.372059584,1210,25.6072998,20.07060051,0.06078412,320.1105042,284.050293,292.3157959,287.2107849
MSMID2,NorthAm,7/22/09,41.596337,-72.702483,18,30,60,40,50,8,10,18,6.866666667,121.7272727,10.51515152,140.2424242,0.751104201,9.965445518,11.10804272,0.308059573,0.03055642,28.34519958,-7.712900162,36.05810165,10.71281433,-1.142059565,20.88665009,-1.372059584,1210,25.6072998,20.07060051,0.06078412,320.1105042,284.050293,292.3157959,287.2107849
MSMID3,NorthAm,7/20/10,41.601,-72.701,5,17.5,80,0,60,0,17.14285714,17.14285714, ,85.72413793,3.344827586,24.17241379,0.850802139,9.965445518,11.10804272,0.308059573,0.03055642,28.34519958,-7.712900162,36.05810165,10.71281433,-1.142059565,20.88665009,-1.372059584,1210,25.6072998,20.07060051,0.06078412,320.1105042,284.050293,292.3157959,287.2107849
MSNWW1,Europe,7/11/11,50.979,16.052,246,4,80,2,17,2,17,19,9.5,97.4,10.1,29.1,1,6.790420055,8.045396805,0.275496721,0.026005127,21.54840088,-7.654839993,29.20323944,15.4670229,-2.222022533,15.57459259,-3.105494261,661,20.63599968,7.128389835,0.375301212,256.2746887,98.914711,254.4129028,101.8675613
MSSWI1,Europe,7/11/11,50.915,16.237,286,150,80,224,185,44.8,37,81.8,13.5,64.25806452,14.29032258,25.38709677,0.210726302,7.52809,8.388484001,0.284137815,0.026039833,22.64839935,-6.874189854,29.52259064,16.29989815,-1.926985383,16.39989853,-2.357306004,613,19.85429955,6.207699776,0.399045378,242.7723999,87.57904816,240.9033966,90.06980133
MSWR01,Europe,6/2/11,51.07539,17.04939,130,30,85,56,204,11.2,40.8,52,4.513513514,76.08,10.96,14.54,0.088108752,8.499732971,9.05607605,0.318225265,0.024423243,23.37420082,-5.083869934,28.45807076,16.91662407,0.165198997,16.98970222,-0.588438451,552,18.60269928,5.748670101,0.398463309,219.5635986,79.86199188,218.0059052,83.67440796
MWORG1,NorthAm,6/7/11,41.06892778,-76.4071,234,120,85,132,30,44,10,54,9.466666667,84.75,30.1875,62.625,0.210129012,9.160342216,11.83475876,0.322614521,0.030773159,27.87100029,-8.81289959,36.68389893,17.81128883,-2.023386717,19.97196198,-2.32486105,1009,25.05979919,13.59259987,0.171683669,306.5393066,193.0131073,296.3475952,195.0289001
MZZAL1,Europe,6/2/10,46.29,15.133,322,16,16,0,72,0,14.4,14.4, ,76.34042553,12.89361702,18.91489362,0.637471139,8.975819588,9.550685883,0.315842718,0.025401294,24.99679947,-5.241940022,30.23874092,17.82855988,1.014702201,17.93451118,-0.373668462,1129,28.17670059,14.04380035,0.219684243,344.8799133,191.815506,343.8995972,206.7825928
NIEDE1,Europe,6/9/09,52.014116,5.676237,22,43,75,57,268,11.4,53.6,65,8.454545455,79.02173913,13.91304348,16.06521739,0.036787126,9.278215408,7.553033829,0.343319714,0.01884165,21.20000076,-0.800000012,22,15.96141815,5.742827415,16.01191521,2.517946482,788.0001221,17.51919937,11.2432003,0.136927277,221.4992981,156.7510071,221.097702,191.3455048
NIWAG1,Europe,6/9/09,51.98,5.699,45,60,65,184,260,36.8,52,88.8,11,74.53488372,10.18604651,14.27906977,0.056279178,9.503255844,7.619853973,0.344789773,0.018929904,21.5,-0.600000024,22.10000038,16.27749634,6.026476383,16.27749634,2.70144701,775.0001221,17.23049927,11.24409962,0.127727762,217.0437012,156.2095947,217.0437012,187.5404968
NSBLE1,Europe,7/1/09,46.37,14.102,489,900,78,11,11,3.142857143,3.142857143,6.285714286,3.318181818,78.66666667,12.4,19.5,0.511375291,6.489712238,9.16543293,0.318851113,0.024198212,21.62260056,-7.122580051,28.74518013,14.9936018,-1.890198588,15.01457024,-2.293788433,1257.999878,30.75530052,14.82219982,0.21713379,390.3192139,214.4017029,389.346405,221.5879059
NSCER1,Europe,6/24/09,45.78,14.39,561,50,90,22,11,5.5,2.75,8.25,4,52.6,7.3,21.6,0.489191919,8.851090431,8.042827606,0.299816668,0.023094064,23.43549919,-3.390320063,26.82582092,8.147611618,1.954476237,17.23945808,0.592241943,1349.000244,32.72729874,20.05120087,0.15430142,408.6413879,269.2763062,342.7206116,293.0914917
NSLJU1,Europe,6/24/09,46.054,14.492,317,144,82,1,26,0.222222222,5.777777778,6,1.5,81.33333333,12.83333333,17.61111111,0.615243707,9.974596024,9.284931183,0.317696154,0.024495983,25.73550034,-3.490319967,29.22582054,11.26053429,2.210917711,18.73231125,0.993999124,1271.000244,29.85680008,17.2765007,0.172683582,378.8504028,237.5612946,348.8208008,259.5049133
NSRIB1,Europe,6/24/09,46.382,15.512,281,28,30,4,5,1.6,2,3.6,4,91,13,22.75,0.054824561,8.754337311,9.608044624,0.31804502,0.02522786,24.49679947,-5.712900162,30.20969963,17.30064392,0.808683515,17.62099266,-0.535279214,1041.999878,27.70400047,11.50619984,0.262395114,343.7914124,164.9658966,341.6756897,177.0278931
OBBER1,Europe,6/24/09,46.960031,7.439288,533,300,60,9,39,2,8.666666667,10.66666667,8.666666667,81.92592593,17.62962963,21.44444444,0.473501951,8.124760628,8.30243969,0.324191213,0.021750698,22.09679985,-3.512900114,25.60969925,15.87350178,3.863276482,15.90997696,0.305746526,984.0004883,26.67840004,14.73960018,0.162981316,304.8103943,207.3170013,303.6217041,223.629303
OBBER2,Europe,6/24/09,46.980677,7.450243,553,1000, ,3,591,0.6,118.2,118.8,2.333333333,84.78,8.864864865,26.16,0.507069276,8.124760628,8.30243969,0.324191213,0.021750698,22.09679985,-3.512900114,25.60969925,15.87350178,3.863276482,15.90997696,0.305746526,984.0004883,26.67840004,14.73960018,0.162981316,304.8103943,207.3170013,303.6217041,223.629303
OKZHC1,Europe,7/14/09,47.402913,8.562989,480,30,70,58,50,14.5,12.5,27,6.674074074,68.3125,21.40625,49.09375,0.995065789,8.999922752,7.786025047,0.306730837,0.021977451,22.87100029,-2.512900114,25.38389969,16.68866158,1.795036912,16.84300423,1.02174902,1101.000366,30.08279991,15.28279972,0.24167186,373.9183044,207.4423065,367.9625854,213.5476074
OKZHC2,Europe,7/14/09,47.402996,8.559403,468,30,90,81,39,20.25,9.75,30,5.947826087,41.46153846,15.03846154,12.5,0.946081982,8.999922752,7.786025047,0.306730837,0.021977451,22.87100029,-2.512900114,25.38389969,16.68866158,1.795036912,16.84300423,1.02174902,1101.000366,30.08279991,15.28279972,0.24167186,373.9183044,207.4423065,367.9625854,213.5476074
OKZHC3,Europe,7/15/09,47.42591,8.531993,434,60,70,139,182,30.88888889,40.44444444,71.33333333,8.567647059,89.1627907,21.92307692,54.56,1,8.999922752,7.786025047,0.306730837,0.021977451,22.87100029,-2.512900114,25.38389969,16.68866158,1.795036912,16.84300423,1.02174902,1101.000366,30.08279991,15.28279972,0.24167186,373.9183044,207.4423065,367.9625854,213.5476074
OKZPU1,Europe,6/29/09,47.58,34.906,111,60,70,0,135,0,27,27, ,148.6,13.92,118.82,0.401920996,9.828730583,8.567399025,0.245938674,0.032832325,28.48390007,-6.351610184,34.83551025,20.39105034,13.8210001,21.62719154,-1.970847607,470.9998474,12.37370014,6.212409973,0.176291838,142.2563782,96.95506287,135.3267365,121.533577
PACHI1,NorthAm,7/7/11,41.885318,-87.948523,50,18,60,664,28,265.6,11.2,276.8,2.752173913,41.03636364,9,7.363636364,0.661616162,9.642817497,10.56853962,0.275037318,0.034280077,28.65810013,-9.76774025,38.42583847,21.57829285,-3.150417566,21.57755089,-3.26734066,918.9995728,23.87879944,8.056130409,0.277012497,300.8344116,140.8863831,300.5596924,142.4285736
PACHI2,NorthAm,7/7/11,41.84694444,-86.12611111,60,450,80,499,80,99.8,16,115.8,2.674418605,64.83333333,8.466666667,16.73333333,0.835399698,9.23237133,10.8693161,0.289574057,0.033057824,28.2322998,-9.303230286,37.53553009,20.20038033,-2.367493868,20.71787643,-3.231278419,964.0001221,22.44219971,10.3664999,0.183282077,277.2070923,172.6712952,275.848999,179.0377045
PAINE,NorthAm,6/25/10,42.38883333,-71.229,74.98,130,90,208,118,41.6,23.6,65.2,5.829545455,86.86486486,5.972972973,22.13513514,0.060800086,9.35329628,11.48160076,0.314036757,0.030716721,27.85810089,-8.703229904,36.56132889,1.678391099,19.78136826,20.29836464,-2.021968365,1129.999756,26.77050018,19.17779922,0.085735388,314.1184998,256.4021912,258.8588867,291.1559143
PCWAR1,Europe,7/18/11,52.306,20.92,99,25,75,48,20,12,5,17,12.61904762,57.72222222,10.77777778,10.66666667,0.688013711,7.895675182,8.264897346,0.27852121,0.027087377,23.52260017,-6.151609898,29.67420959,17.13278008,-1.543610334,17.32794189,-2.092892885,501.0000916,16.23690033,5.081920147,0.371666998,193.4676056,72.14099121,190.6112976,76.88955688
PDCTM1,NorthAm,6/7/11,40.760846,-74.446464,78,96,70,72,211,14.4,42.2,56.6,4.775862069,45.04864865,7.027027027,6.297297297,0.471318621,10.58464718,11.94911575,0.327604324,0.030147301,29.07099915,-7.40323019,36.47423172,20.92586899,-0.648548484,21.33873367,-0.690279245,1247.999878,27.8621006,18.21529961,0.096484922,341.3020935,271.4598999,338.4093933,272.8432922
PDFRD1,NorthAm,6/2/11,40.198544,-74.302611,40,19.2,65,143,25,57.2,10,67.2,9.177777778,82.3375,11.5,39.875,0.181426606,11.46602821,10.79833889,0.31317082,0.029159216,28.89679909,-5.583869934,34.48067093,21.6217308,0.658145368,21.97828865,0.658145368,1173.000244,26.92830086,19.37590027,0.092339978,324.4588928,271.693512,321.0515137,271.693512
PDHWL1,NorthAm,5/31/11,40.205832,-74.225606,25,3,60,33,57,16.5,28.5,45,16.87777778,118.2181818,26.36363636,48.27272727,0.399532945,11.46602821,10.79833889,0.31317082,0.029159216,28.89679909,-5.583869934,34.48067093,21.6217308,0.658145368,21.97828865,0.658145368,1173.000244,26.92830086,19.37590027,0.092339978,324.4588928,271.693512,321.0515137,271.693512
PDHWL2,NorthAm,6/2/11,40.176365,-74.219559,32,5,75,72,61,28.8,24.4,53.2,6.02,85.01176471,11.05882353,28.47058824,0.376890295,11.46602821,10.79833889,0.31317082,0.029159216,28.89679909,-5.583869934,34.48067093,21.6217308,0.658145368,21.97828865,0.658145368,1173.000244,26.92830086,19.37590027,0.092339978,324.4588928,271.693512,321.0515137,271.693512
PDLCT1,NorthAm,5/31/11,40.334703,-74.156692,25.3,5,60,103,70,41.2,28,69.2,6.564285714,78.95263158,10.36842105,16.31578947,0.104842234,11.6870203,9.871870041,0.294654101,0.02903351,28.60969925,-4.893549919,33.50325012,21.89653397,0.961604595,22.20296097,0.9566046,1170.000244,26.26679993,19.49539948,0.08617676,317.8254089,271.7062988,314.7398071,272.0638123
PDMRS1,NorthAm,6/7/11,40.802993,-74.454457,110,27,70,19,162,6.333333333,54,60.33333333,8.577777778,56.03214286,9.642857143,9.321428571,0.296774654,10.58464718,11.94911575,0.327604324,0.030147301,29.07099915,-7.40323019,36.47423172,20.92586899,-0.648548484,21.33873367,-0.690279245,1247.999878,27.8621006,18.21529961,0.096484922,341.3020935,271.4598999,338.4093933,272.8432922
PDOAK1,NorthAm,6/1/11,40.272159,-74.039057,13,104,60,526,124,105.2,24.8,130,5.417391304,75.27096774,11.03225806,22.16129032,0.324144493,11.51535225,10.07900715,0.301010638,0.028748112,28.30970001,-5.174190044,33.48389053,21.63406181,16.3606739,21.90930748,0.888941526,1178.000244,26.67589951,18.78630066,0.092131525,318.1655884,281.0007019,314.8753052,282.4064026
PDOAK2,NorthAm,6/1/11,40.261819,-74.030601,15.7,30,60,236,91,78.66666667,30.33333333,109,3.75,94.73636364,14.95454545,36.27272727,0.201973621,11.51535225,10.07900715,0.301010638,0.028748112,28.30970001,-5.174190044,33.48389053,21.63406181,16.3606739,21.90930748,0.888941526,1178.000244,26.67589951,18.78630066,0.092131525,318.1655884,281.0007019,314.8753052,282.4064026
PDRVT1,NorthAm,6/2/11,40.216898,-74.522681,52,46.5,80,224,93,89.6,37.2,126.8,3.956521739,95.264,14.48,27.48,0.26213389,11.50762463,11.30006981,0.322205514,0.029396571,29.45809937,-5.61289978,35.07099915,21.67690468,0.618995011,22.08756828,0.58899498,1147.999756,28.12439919,17.2942009,0.118428968,333.0444031,254.3466949,330.5288086,254.4042969
PTMOC1,Europe,7/15/11,48.2719,18.4133,243,277,0,158,72,31.6,14.4,46,11.67391304,77.46153846, ,73.66666667, ,9.647766113,9.932335854,0.319135815,0.026218608,25.93549919,-5.187099934,31.12260056,18.41293144,1.488523841,18.66156197,-0.242381424,613.9998169,17.18639946,7.824830055,0.236270696,203.240799,111.1623383,199.1797943,123.8639908
QGBRU1,Europe,7/16/09,50.9301,4.32385,33,70,5,5,27,1,5.4,6.4,5.1,55.36842105,3.555555556,14.73684211,0.711734694,10.2774229,7.903429508,0.346985191,0.019186523,22.4741993,-0.303225994,22.77742577,7.145843506,7.105804443,17.03920746,3.262934208,790,16.81839943,11.99610043,0.087914877,215.3688965,175.4860992,202.0263977,192.8462067
RBATL1,NorthAm,5/19/11,33.983652,-84.577759,515,10,60,128,82,25.6,16.4,42,6.564583333,33.51086957,9.565217391,11.36956522,0.046134993,15.53075981,12.48222542,0.388385952,0.025082588,31.27420044,-0.86451602,32.13871765,8.31755352,17.8090477,24.58645058,6.107382774,1340,34.44120026,19.20079994,0.155544788,399.8612976,266.8465881,318.9129944,369.2944031
RGGON1,Europe,6/28/11,50.976399,3.796965,12,180,85,119,198,23.8,39.6,63.4,9.214285714,86.97560976,8.707317073,10.97560976,0.573120071,10.16454601,7.11031723,0.330216974,0.018606976,21.70000076,0.167741999,21.53225708,7.319004059,6.862145424,16.78635406,3.407073021,766.9998779,17.06609917,11.56840038,0.107601218,215.8298035,163.923996,200.7642059,185.9519958
RHLAW1,NorthAm,4/30/12,38.9332,-95.2514,250,3000,5,6,35,1.714285714,10,11.71428571,3.333333333,98,57.23076923,269.7142857,0.595674476,12.84922695,11.76875782,0.301040679,0.032965835,31.98390007,-7.109680176,39.09357834,22.30869675,0.392121524,24.51749611,0.392121524,959.999939,32.9469986,6.439529896,0.434573948,360.9632874,98.9417572,338.2637024,98.9417572
RKCEL1,Europe,4/30/10,46.21190722,15.23296667,286,75,0,5,46,1.25,11.5,12.75,9.8,105.875,41.41666667,74.91666667,0.177478882,9.413349152,9.625976563,0.317249686,0.025386481,25.40970039,-4.932260036,30.34196091,18.03354645,1.42375803,18.37101555,0.053908076,1095.000244,27.49230003,13.3526001,0.225112289,337.0549927,183.809494,335.792511,199.5281067
RKSNV1,Europe,5/21/10,46.391,15.596,308,20,90,10,11,2,2.2,4.2,5.79,39.63142857,5.4,5.342857143,0.643528352,8.754337311,9.608044624,0.31804502,0.02522786,24.49679947,-5.712900162,30.20969963,17.30064392,0.808683515,17.62099266,-0.535279214,1041.999878,27.70400047,11.50619984,0.262395114,343.7914124,164.9658966,341.6756897,177.0278931
RMBC1,Europe,8/5/11,44.739418,-0.375702,28,30,60,44,318,8.8,63.6,72.4,3.972222222,79.24,9.46,18.56,0.275541563,12.57422924,10.20061207,0.41580382,0.018089574,25.9612999,1.429029942,24.53227043,7.366954803,18.98618126,19.23493385,5.951267242,928.9995728,23.92370033,12.53110027,0.172663853,288.3059998,189.5957031,192.9382019,270.7564087
RMNM1,NorthAm,8/12/09,44.030239,-79.530982,85,400,80,0,565,0,113,113, ,138.12, ,47.62, ,6.770367622,10.06837463,0.269999117,0.033628024,25.91939926,-11.37100029,37.29040146,17.9305439,-1.985637546,18.40091896,-5.725896835,805.9996948,19.06380081,11.52000046,0.128508136,231.7322998,164.9859009,230.7767944,178.5440979
RMPIC1,NorthAm,7/29/11,43.8152,-79.1569,97,1000,75,66,81,13.2,16.2,29.4,3.775862069,69.6,5.685714286,16.02857143,0.720875809,8.372469902,9.059441566,0.253102392,0.032671999,26.67099953,-9.122579575,35.7935791,19.49144554,-2.742680073,19.92124939,-3.745045662,768.9998169,18.36610031,11.52060032,0.116470963,216.7523956,160.4712067,215.1976013,166.0778961
RSKAL1,NorthAm,5/15/09,42.26,-85.64,298,52025.7,40,681,184,136.2,36.8,173,8.34,60.15, ,3, ,8.950216293,11.06915951,0.29166472,0.033433743,28.31940079,-9.632260323,37.95166016,20.35980797,-3.252295017,20.58946228,-3.582359314,919,21.78969955,9.442429543,0.20687671,275.4501038,157.9546051,274.4173889,162.633606
RUANN1,NorthAm,5/24/11,40.340558,-76.510763,173.7,1470,60,139,55,27.8,11,38.8,9.306382979,62.4375,19.25,30.375,0.159463802,10.49724197,11.42604733,0.315974176,0.03068313,28.95809937,-7.203229904,36.16133118,19.22124863,-0.89449501,21.39166832,-0.966033459,1064.000488,24.20429993,15.67510033,0.120049216,307.5776062,224.5809021,296.0148926,225.9178925
RUANN2,NorthAm,5/25/11,40.337042,-76.450467,134.4,39,40,75,110,16.66666667,24.44444444,41.11111111,3.60952381,62.41627907,6.325581395,12.51162791,0.191628494,10.44719505,11.59194469,0.31800878,0.030626249,28.95809937,-7.493549824,36.45164871,19.12527657,-0.67555809,21.31039619,-1.015878439,1084.999634,25.09379959,15.67339993,0.128320009,317.750885,226.3497925,304.7449036,229.4384003
RULEB1,NorthAm,5/25/11,40.328062,-76.505785,146.3,638,50,531,347,106.2,69.4,175.6,4.256,65.216,11.26,20.92,0.284616162,10.96803856,11.40074921,0.31538713,0.030613279,29.44519997,-6.703229904,36.14842987,19.70206451,-0.389425009,21.88756561,-0.456540376,1040.000122,23.49990082,15.4460001,0.11636588,299.6901855,221.2536011,289.1817017,222.1181946
RYPLY1,NorthAm,7/22/10,41.43706389,-86.30944444,256.64,1200,10,45,45,9,9,18,9.147619048,71.05454545,11,22.79545455,1,9.732691765,11.33760929,0.295423657,0.033431958,29.03230095,-9.345159531,38.37746048,19.27357864,-2.81482625,21.32760048,-2.915787935,979.9998169,24.98200035,10.82649994,0.212439492,301.1802063,169.4210052,295.9746094,170.8031006
SCA,NorthAm,7/14/11,43.7816,-79.1862,130,40,70,431,57,95.77777778,12.66666667,108.4444444,9.692307692,80.33333333,32.9047619,26.38095238,0.375594302,8.089535713,8.975834846,0.250180334,0.03290718,26.44519997,-9.43225956,35.87746048,19.24200439,-3.094540834,19.68164253,-4.094797611,780.9996948,18.59729958,11.98200035,0.113159075,220.7086945,164.3358002,219.1925964,169.3932953
SCITH1,NorthAm,6/21/10,42.464753,-76.443178,317,25,80,33,16,9.428571429,4.571428571,14,10.38666667,81.10833333,12,27.16666667,0.165631313,7.638446808,11.21820641,0.308574796,0.031318668,26.28389931,-10.0710001,36.35490036,17.65086555,-3.768176317,18.58634949,-3.947407007,941.0001221,22.9321003,12.23139954,0.170522392,274.6632996,174.699295,271.1708069,176.296402
SCITH2,NorthAm,6/21/11,42.464626,-76.437571,287,30,80,140,5,56,2,58,8.216,20.26,4.8,1.8,0,7.638446808,11.21820641,0.308574796,0.031318668,26.28389931,-10.0710001,36.35490036,17.65086555,-3.768176317,18.58634949,-3.947407007,941.0001221,22.9321003,12.23139954,0.170522392,274.6632996,174.699295,271.1708069,176.296402
SEBRN,NorthAm,6/16/11,38.342666,-85.52767,197,10,50,220,7,110,3.5,113.5,3.909090909,62.75,8.25,37.75,0.022727273,12.72175217,12.38207531,0.344254851,0.02965232,30.72260094,-5.245160103,35.96775818,13.08784008,16.85353088,23.2551384,1.542273045,1147,28.04290009,16.46199989,0.152680308,341.2365112,241.2071075,304.5056152,256.5101929
SEHAL2,Europe,6/18/09,51.48830278,11.94863333,78.55,1250,8,37,24,8.222222222,5.333333333,13.55555556,8.714285714,84.26470588,20.52941176,28.29411765,0.344855591,9.082250595,8.196642876,0.322088748,0.022358589,23.24839973,-2.200000048,25.4484005,16.88448715,1.355396748,17.16227722,1.117896676,492.0000916,14.41049957,6.444250107,0.290635973,175.9696045,86.65585327,173.7200012,87.74523163
SELOU,NorthAm,6/16/11,38.243,-85.69976,142,10000,70,893,1,178.6,0.2,178.8,7.551020408,100,23,94,0.130434783,13.18440056,12.15676212,0.338932842,0.029719047,31.12260056,-4.745160103,35.8677597,13.5344553,17.28343201,23.79469299,2.000356197,1131.000244,26.69199944,16.0951004,0.140279785,331.1726074,238.6582947,297.1983032,259.7887878
SLHWL1,NorthAm,6/24/11,45.358606,-122.684944,42.4,100,75,66,28,18.85714286,8,26.85714286,11.36,46.57142857,9.857142857,9.428571429,0.087530921,11.328125,11.10289574,0.425268471,0.018341061,26.66130066,0.553332984,26.10796738,5.228971958,18.28540802,18.30749321,4.926643372,1085.999756,41.1867981,4.235310078,0.577042162,493.6532898,88.95482635,89.68682861,468.8840942
SMAKC1,NorthAm,6/21/11,41.173591,-81.643766,307,40,90,119,9,23.8,1.8,25.6,10.97674419,76.42857143,14.57142857,13.71428571,0.203069321,9.662278175,10.76759624,0.29998669,0.031272564,27.87100029,-8.022580147,35.89358139,19.0964756,-1.992051482,20.63588905,-2.015897512,961.0001831,22.07799911,12.67529964,0.151316017,281.7099915,190.0809021,275.1567993,191.4407043
SMAKC2,NorthAm,6/21/11,41.06973,-81.612845,305,665,70,361,22,72.2,4.4,76.6,5.663265306,77.55714286,8.214285714,13.57142857,0.182029478,9.728178024,11.01823902,0.30611679,0.031137437,28.07099915,-7.922579765,35.99357986,19.17302132,-1.854280591,20.66898918,-1.894665122,949,22.6772995,12.44480038,0.163836986,284.2716064,186.0554047,278.5982056,186.712204
SMITH1,NorthAm,7/2/10,42.43150556,-76.38616667,326,1600,80,114,785,22.8,157,179.8,5.702702703,121.06,9.18,58.1,0.691478806,7.638446808,11.21820641,0.308574796,0.031318668,26.28389931,-10.0710001,36.35490036,17.65086555,-3.768176317,18.58634949,-3.947407007,941.0001221,22.9321003,12.23139954,0.170522392,274.6632996,174.699295,271.1708069,176.296402
SRSJ,NorthAm,5/26/11,40.1385,-88.0361027,265.74,400,80,50,35,11.11111111,7.777777778,18.88888889,2.5,84.33333333,22.66666667,56,0.209219954,10.99823952,11.28540039,0.295828789,0.033667468,29.77099991,-8.377420425,38.14841843,21.34368896,-1.791401386,22.65462685,-1.791401386,962.9998169,25.55150032,11.05930042,0.229126617,307.730011,167.0823059,298.2153931,167.0823059
SSRP1,NorthAm,6/2/10,41.68015,-86.6107,263,5,60,45,63,18,25.2,43.2,3.3475,106.2857143,2.954545455,28.95238095,0.835261708,9.769729614,10.46040535,0.28251636,0.033075441,28.27099991,-8.754839897,37.02584076,21.2857151,-2.303411961,21.2857151,-2.701360941,990.9998169,23.37849998,11.05760002,0.181105003,289.8454895,179.5036926,289.8454895,183.7232971
TBBGD1,NorthAm,6/4/11,40.54988333,-85.23425,126.8,10,75,38,42,7.6,8.4,16,12.5476,91.13425926,22.22222222,80.48148148,0.326198549,9.939842224,11.35260582,0.299438804,0.03298822,28.85810089,-9.054840088,37.91294098,19.33417702,-2.448366404,21.41129303,-2.542597055,936.0001221,23.00419998,11.29030037,0.203218564,291.8605957,171.7991943,282.59729,172.2254944
TBDEL,NorthAm,6/16/10,40.58071389,-86.67911111,171,20,75,65,122,13,24.4,37.4,20.07219512,52.832,24.3,69.6,0.664185949,10.33963108,11.73630905,0.304456204,0.033216011,29.43230057,-9.116129875,38.5484314,20.50109673,-2.198031664,21.80482292,-2.321493149,947.0001831,23.24200058,10.59560013,0.220535278,297.5339966,166.7687988,291.2962952,167.816803
TBMRB1,Europe,6/9/10,46.53524722,15.61726944,286,90,60,13,41,2.6,8.2,10.8,10.3,103.4285714,39.5,60.03571429,0.168042232,8.562811852,9.791023254,0.320102692,0.025416819,24.48390007,-6.10323,30.58712959,17.18421745,0.068176039,17.48148918,-0.792942703,1009.00061,27.9762001,10.8132,0.295638949,348.9721985,152.9651947,346.7235107,161.5686035
TDBLG1,NorthAm,5/21/09,39.13333333,-86.53333333,217,1200,50,1177,1,235.4,0.2,235.6,6.254,40.6,6,11,0.166666667,11.73330688,11.8828907,0.323698848,0.030883681,29.88389969,-6.825809956,36.70970917,20.61497879,-0.008188077,22.53741455,-0.008188077,1120.000366,28.0510006,15.68060017,0.170524776,338.6801147,229.4593048,316.4411011,229.4593048
TDBLG2,NorthAm,5/21/09,39.03333333,-86.56666667,165,120000,70,103,38,20.6,7.6,28.2,9.15,76.7,22.27272727,70.27272727,0.157294916,11.73330688,11.8828907,0.323698848,0.030883681,29.88389969,-6.825809956,36.70970917,20.61497879,-0.008188077,22.53741455,-0.008188077,1120.000366,28.0510006,15.68060017,0.170524776,338.6801147,229.4593048,316.4411011,229.4593048
TDBLG3,NorthAm,5/26/09,39.2,-86.51666667,182,11000,95,64,142,12.8,28.4,41.2,4.9375,69.85714286,7.657142857,19.17142857,0.398047507,11.55924129,11.83313656,0.320596844,0.031211196,29.78389931,-7.125810146,36.90970993,20.49745369,-0.316426545,22.45779228,-0.316426545,1095.999878,27.35619926,14.98709965,0.17452997,332.5751953,220.3531952,313.012085,220.3531952
TDBLG4,NorthAm,5/26/09,39.19708333,-86.52844444,230,400,40,3,149,1,49.66666667,50.66666667,4,81.73333333,17.83333333,27.05555556,0.103525056,11.55924129,11.83313656,0.320596844,0.031211196,29.78389931,-7.125810146,36.90970993,20.49745369,-0.316426545,22.45779228,-0.316426545,1095.999878,27.35619926,14.98709965,0.17452997,332.5751953,220.3531952,313.012085,220.3531952
TDBLG5,NorthAm,5/15/12,39.14,-86.53,211.2,20,85,283,7,56.6,1.4,58,6.822580645,99.25714286,71.42857143,136.8571429,0.111653878,11.73330688,11.8828907,0.323698848,0.030883681,29.88389969,-6.825809956,36.70970917,20.61497879,-0.008188077,22.53741455,-0.008188077,1120.000366,28.0510006,15.68060017,0.170524776,338.6801147,229.4593048,316.4411011,229.4593048
