GIFT_ID,PERIOD_START,PERIOD_END,GIFT,RECIPIENT_FIRST_NAME,RECIPIENT_LAST_NAME,RECIPIENT_TITLE,VALUE,DEPARTMENT,LOBBYIST_ID,LOBBYIST_FIRSTNAME,LOBBYIST_LASTNAME,CREATED_DATE
4101,2016-04-01T00:00:00,2016-06-30T00:00:00,None,None,................None.................,None,0,LEGISLATIVE COUNCIL & GOV'T AFFAIRS,32363,Brendan,Shiller,2016-07-06T00:00:00
4141,2016-04-01T00:00:00,2016-06-30T00:00:00,none,Jeff,Rock,VP- Enforcement Sales,0,FINANCE,30055,Jeff,Rock,2016-07-07T00:00:00
4162,2016-04-01T00:00:00,2016-06-30T00:00:00,0,None,None,None,0,BUILDINGS,29301,John,Suzuki,2016-07-11T00:00:00
4161,2016-04-01T00:00:00,2016-06-30T00:00:00,0,None,None,None,0,BUILDINGS,29301,John,Suzuki,2016-07-11T00:00:00
4181,2016-04-01T00:00:00,2016-06-30T00:00:00,Meal,Miriam,Martinez,Chief Investment Office,46.57,CITY TREASURER,29781,Marc,Dietrich,2016-07-13T00:00:00
4201,2016-04-01T00:00:00,2016-06-30T00:00:00,None,Brittany,Peterson,Mrs,0,BUDGET AND MANAGEMENT,29402,Brittany,Peterson,2016-07-14T00:00:00
4222,2016-04-01T00:00:00,2016-06-30T00:00:00,Meal,Miriam,Martinez,Chief Investment Officer,46.57,CITY TREASURER,34841,Marc,Dietrich,2016-07-14T00:00:00
4241,2016-04-01T00:00:00,2016-06-30T00:00:00,meal/drink,Roderick,Sawyer,Alderman,32,CITY COUNCIL / ALDERMEN,29381,Michael,Reever,2016-07-19T00:00:00
4261,2016-04-01T00:00:00,2016-06-30T00:00:00,Lunch,Michelle,Harris,Alderman,19,CITY COUNCIL / ALDERMEN,35081,Jenelle,Alexander,2016-07-20T00:00:00
4281,2016-01-01T00:00:00,2016-03-31T00:00:00,N/A,Margaret,Anderson,Partner,20000,TRANSPORTATION,35101,Margaret,Anderson,2016-07-20T00:00:00
4302,2016-04-01T00:00:00,2016-06-30T00:00:00,na,Glen,Lyman,Chief,0,FIRE DEPARTMENT,33182,James,Richardson,2016-07-22T00:00:00
4303,2016-07-01T00:00:00,2016-09-30T00:00:00,0,Glen,Lyman,Chief,0,FIRE DEPARTMENT,33182,James,Richardson,2016-07-22T00:00:00
4341,2016-07-01T00:00:00,2016-09-30T00:00:00,N/A,Glen,Lyman,Chief,0,FIRE DEPARTMENT,35882,Jeremy,Henthorn,2016-09-30T00:00:00
4361,2016-07-01T00:00:00,2016-09-30T00:00:00,none,Jeff,Rock,VP Enforcement,0,FINANCE,30055,Jeff,Rock,2016-10-03T00:00:00
4381,2016-07-01T00:00:00,2016-09-30T00:00:00,N/A,N/A,N/A,N/A,0,FINANCE,29744,Morgan,Bassey,2016-10-04T00:00:00
4401,2016-07-01T00:00:00,2016-09-30T00:00:00,Meal,Brian,Hopkins,Alderman,6.77,CITY COUNCIL / ALDERMEN,30083,Arthur,Wilhelmi,2016-10-12T00:00:00
4421,2016-07-01T00:00:00,2016-09-30T00:00:00,breakfast during DNC,Leslie,Hairston,alderman,17.39,CITY COUNCIL / ALDERMEN,30464,Sam,Balark,2016-10-19T00:00:00
4461,2016-07-01T00:00:00,2016-09-30T00:00:00,Meal,Steve,Lux,CFO,19,PARK DISTRICT,29144,Carlos,Pineiro,2016-10-20T00:00:00
4482,2016-07-01T00:00:00,2016-09-30T00:00:00,lunch,Michelle,Smith,alderman,31,CITY COUNCIL / ALDERMEN,29905,Kristopher,Anderson,2016-10-21T00:00:00
4481,2016-07-01T00:00:00,2016-09-30T00:00:00,dinner,Michelle,Harris,alderman,35,CITY COUNCIL / ALDERMEN,29905,Kristopher,Anderson,2016-10-21T00:00:00
4501,2016-07-01T00:00:00,2016-09-30T00:00:00,N/A,Thom,Serafin,Mr.,0,BOARD OF ETHICS,30408,Thom,Serafin,2016-10-25T00:00:00
4522,2016-07-01T00:00:00,2016-09-30T00:00:00,None,None,None,None,0,BUILDINGS,29301,John,Suzuki,2016-10-31T00:00:00
4521,2016-07-01T00:00:00,2016-09-30T00:00:00,none,none,none,none,0,TRANSPORTATION,35641,Paul,Leddy,2016-10-31T00:00:00
4541,2016-07-01T00:00:00,2016-09-30T00:00:00,N/A,Thom,Serafin,Mr.,0,BOARD OF ETHICS,37601,Thom,Serafin,2016-11-11T00:00:00
4561,2016-10-01T00:00:00,2016-12-31T00:00:00,Wine,Edward,Burke,Alderman,25,CITY COUNCIL / ALDERMEN,29442,Christopher,Lentino,2016-12-19T00:00:00
4581,2016-10-01T00:00:00,2016-12-31T00:00:00,BOOK,WILLIAM,FILAN,ALDERMAN,25,CITY COUNCIL / ALDERMEN,37681,William,Filan,2016-12-20T00:00:00
4601,2016-10-01T00:00:00,2016-12-31T00:00:00,N/A,N/A,N/A,N/A,0,FINANCE,29744,Morgan,Bassey,2017-01-03T00:00:00
4642,2016-10-01T00:00:00,2016-12-31T00:00:00,Meal,Roderick,Sawyer,Alderman,13.64,CITY COUNCIL / ALDERMEN,36623,David,Gross,2017-01-09T00:00:00
4621,2016-10-01T00:00:00,2016-12-31T00:00:00,0,None,None,None,0,BUILDINGS,29301,John,Suzuki,2017-01-09T00:00:00
4641,2016-10-01T00:00:00,2016-12-31T00:00:00,Meal,Brian,Hopkins,Alderman,6.77,CITY COUNCIL / ALDERMEN,30083,Arthur,Wilhelmi,2017-01-09T00:00:00
4661,2016-10-01T00:00:00,2016-12-31T00:00:00,Cookies,Scott,Yonover,Director,25,FINANCE,33521,Michael,Nichols,2017-01-12T00:00:00
4701,2016-10-01T00:00:00,2016-12-31T00:00:00,Cookies,David,Relfman,Commissioner,36,PLANNING AND DEVELOPMENT,37045,Stephen,Friedman,2017-01-13T00:00:00
4702,2016-10-01T00:00:00,2016-12-31T00:00:00,Cookies,Brad,McConnell,Deputy Commissioner Plnng & Dev,20,PLANNING AND DEVELOPMENT,37045,Stephen,Friedman,2017-01-13T00:00:00
4681,2016-10-01T00:00:00,2016-12-31T00:00:00,Yes,Ed,Burke,Alderman,300,CITY COUNCIL / ALDERMEN,37162,Bridget,O'Keefe,2017-01-13T00:00:00
4706,2016-10-01T00:00:00,2016-12-31T00:00:00,Cookies,Tracy,Sanchez,Deputy Commissioner,20,PLANNING AND DEVELOPMENT,37045,Stephen,Friedman,2017-01-13T00:00:00
4703,2016-10-01T00:00:00,2016-12-31T00:00:00,Cookies,Jim,Horan,Deputy Commissioner TIF Admin,20,PLANNING AND DEVELOPMENT,37045,Stephen,Friedman,2017-01-13T00:00:00
4704,2016-10-01T00:00:00,2016-12-31T00:00:00,Cookies,Mary,Bonome,Deputy Commissioner Business Dev,20,PLANNING AND DEVELOPMENT,37045,Stephen,Friedman,2017-01-13T00:00:00
4705,2016-10-01T00:00:00,2016-12-31T00:00:00,Cookies,Kathleen,Dickhut,Deputy Commissioner,20,PLANNING AND DEVELOPMENT,37045,Stephen,Friedman,2017-01-13T00:00:00
4723,2016-10-01T00:00:00,2016-12-31T00:00:00,Candy,Carl,Erickson,Adm. Assistant,10,CITY COUNCIL / ALDERMEN,30605,Constance,Zaio,2017-01-16T00:00:00
4722,2016-10-01T00:00:00,2016-12-31T00:00:00,Candy,Edith,Stinson,Staff Assistant,10,FINANCE,30605,Constance,Zaio,2017-01-16T00:00:00
4745,2016-10-01T00:00:00,2016-12-31T00:00:00,Meal,Leanna,McKeon,Senior Energy Analyst,16,CHICAGO HOUSING AUTHORITY,39862,Michael,Henry,2017-01-17T00:00:00
4743,2016-10-01T00:00:00,2016-12-31T00:00:00,Meal,Margaret,Hansbrough,Energy Engagement Manager,16,MAYORS OFFICE,39862,Michael,Henry,2017-01-17T00:00:00
4742,2016-10-01T00:00:00,2016-12-31T00:00:00,Meal,Darlena,Burnett,Wife of Ald,44.82,CITY COUNCIL / ALDERMEN,29938,Marlow,Colvin,2017-01-17T00:00:00
4744,2016-10-01T00:00:00,2016-12-31T00:00:00,Meal,Ellen,Sargent,Director of Sustainable Initiatives,16,CHICAGO HOUSING AUTHORITY,39862,Michael,Henry,2017-01-17T00:00:00
4741,2016-10-01T00:00:00,2016-12-31T00:00:00,Meal,Walter,Burnett,Ald,44.82,CITY COUNCIL / ALDERMEN,29938,Marlow,Colvin,2017-01-17T00:00:00
4763,2016-10-01T00:00:00,2016-12-31T00:00:00,Meal,Michelle,Smith,Ald,44.82,CITY COUNCIL / ALDERMEN,40027,Marlow,Colvin,2017-01-18T00:00:00
4762,2016-10-01T00:00:00,2016-12-31T00:00:00,Meal,Walter,Burnett,Ald,44.82,CITY COUNCIL / ALDERMEN,40027,Marlow,Colvin,2017-01-18T00:00:00
4761,2016-10-01T00:00:00,2016-12-31T00:00:00,Meal,Darlena,Burnett,Wife of Ald,44.82,CITY COUNCIL / ALDERMEN,40027,Marlow,Colvin,2017-01-18T00:00:00
4801,2016-10-01T00:00:00,2016-12-31T00:00:00,meal / dinner,Scott,Yonover,Deputy Director of Financial Policy,45,FINANCE,31706,Michael,Hamilton,2017-01-20T00:00:00
4825,2016-10-01T00:00:00,2016-12-31T00:00:00,Yes,Ed,Burke,Alderman,300,CITY COUNCIL / ALDERMEN,40407,Bridget,O'Keefe,2017-01-23T00:00:00
4824,2016-10-01T00:00:00,2016-12-31T00:00:00,Yes,Ed,Burke,Alderman,300,CITY COUNCIL / ALDERMEN,40406,Bridget,O'Keefe,2017-01-23T00:00:00
4823,2016-10-01T00:00:00,2016-12-31T00:00:00,Yes,Ed,Burke,Alderman,300,CITY COUNCIL / ALDERMEN,40343,Bridget,O'Keefe,2017-01-23T00:00:00
4841,2016-07-01T00:00:00,2016-09-30T00:00:00,N/A,Glen,Lyman,Chief,0,FIRE DEPARTMENT,40964,Amit,Kapoor,2017-02-01T00:00:00
4864,2016-10-01T00:00:00,2016-12-31T00:00:00,Meal,Walter,Burnett,Ald,44.82,CITY COUNCIL / ALDERMEN,41243,Marlow,Colvin,2017-02-08T00:00:00
4862,2016-10-01T00:00:00,2016-12-31T00:00:00,Meal,Walter,Burnett,Ald,44.82,CITY COUNCIL / ALDERMEN,41242,Marlow,Colvin,2017-02-08T00:00:00
4861,2016-10-01T00:00:00,2016-12-31T00:00:00,Meal,Darlena,Burnett,Wife of Ald,44.82,CITY COUNCIL / ALDERMEN,41242,Marlow,Colvin,2017-02-08T00:00:00
4865,2016-10-01T00:00:00,2016-12-31T00:00:00,Meal,Darlena,Burnett,Wife of Ald,44.82,CITY COUNCIL / ALDERMEN,41243,Marlow,Colvin,2017-02-08T00:00:00
4863,2016-10-01T00:00:00,2016-12-31T00:00:00,Meal,Michelle,Smith,Ald,44.82,CITY COUNCIL / ALDERMEN,41242,Marlow,Colvin,2017-02-08T00:00:00
4941,2017-01-01T00:00:00,2017-03-31T00:00:00,N/A,N/A,N/A,N/A,0,FINANCE,39007,Morgan,Bassey,2017-04-03T00:00:00
4921,2017-01-01T00:00:00,2017-03-31T00:00:00,0,None,None,None,0,BUILDINGS,39842,John,Suzuki,2017-04-03T00:00:00
4981,2017-01-01T00:00:00,2017-03-31T00:00:00,meal,Jason,Ervin,Alderman,50,CITY COUNCIL / ALDERMEN,43643,Sam,Balark,2017-04-17T00:00:00
5021,2017-01-01T00:00:00,2017-03-31T00:00:00,Food/Beverage,Toni,Foulkes,Alderman,42.45,CITY COUNCIL / ALDERMEN,40277,YaFawn,Smith,2017-04-20T00:00:00
5022,2017-01-01T00:00:00,2017-03-31T00:00:00,Food/Beverage,Willie,Cochran,Alderman,42.45,CITY COUNCIL / ALDERMEN,40277,YaFawn,Smith,2017-04-20T00:00:00
5041,2017-04-01T00:00:00,2017-06-30T00:00:00,None,None,None,None,0,BUILDINGS,39842,John,Suzuki,2017-06-28T00:00:00
5061,2017-04-01T00:00:00,2017-06-30T00:00:00,NA,None,None,None,0,BUILDINGS,44522,Moises,Cukierman,2017-06-30T00:00:00
5081,2017-04-01T00:00:00,2017-06-30T00:00:00,0,Steven,Ginsberg,Attorney,0,CHICAGO PUBLIC SCHOOLS,39281,Steven,Ginsberg,2017-07-05T00:00:00
5121,2017-04-01T00:00:00,2017-06-30T00:00:00,NA,None,None,None,0,BUILDINGS,46981,Moises,Cukierman,2017-07-05T00:00:00
5141,2017-04-01T00:00:00,2017-06-30T00:00:00,n/a,Rahm,Emanuel,Mayor,0,MAYORS OFFICE,46005,Lynn,Cox,2017-07-06T00:00:00
5161,2017-04-01T00:00:00,2017-06-30T00:00:00,N/A,N/A,N/A,N/A,0,FINANCE,39007,Morgan,Bassey,2017-07-06T00:00:00
5181,2017-04-01T00:00:00,2017-06-30T00:00:00,Cake,David,Moore,Alderman,13.5,CITY COUNCIL / ALDERMEN,42624,Wojtek,Gil,2017-07-10T00:00:00
5204,2017-04-01T00:00:00,2017-06-30T00:00:00,Food/Beverage,Ray,Lopez,Alderman,44.35,CITY COUNCIL / ALDERMEN,44882,Matthew,Summy,2017-07-17T00:00:00
5205,2017-04-01T00:00:00,2017-06-30T00:00:00,NA,Lewis W,"Powell, III",Attorney,0,HOUSING AND ECONOMIC DEVELOPMENT,39885,Lewis,Powell,2017-07-17T00:00:00
5203,2017-04-01T00:00:00,2017-06-30T00:00:00,Food/Beverage,Brian,Hopkins,Alderman,5.84,CITY COUNCIL / ALDERMEN,44882,Matthew,Summy,2017-07-17T00:00:00
5221,2017-04-01T00:00:00,2017-06-30T00:00:00,0,None,None,None,0,HEALTH DEPARTMENT,44021,Ruby,Haughton,2017-07-18T00:00:00
5267,2017-07-01T00:00:00,2017-09-30T00:00:00,Baseball Ticket,Greg,Mitchell,Alderman,45,CITY COUNCIL / ALDERMEN,39381,Eva-Dina,Delgado,2017-09-28T00:00:00
5268,2017-07-01T00:00:00,2017-09-30T00:00:00,Baseball Ticket,Michelle,Harris,Alderman,45,CITY COUNCIL / ALDERMEN,39381,Eva-Dina,Delgado,2017-09-28T00:00:00
5269,2017-07-01T00:00:00,2017-09-30T00:00:00,Baseball Ticket,Gilbert,Villegas,Alderman,45,CITY COUNCIL / ALDERMEN,39381,Eva-Dina,Delgado,2017-09-28T00:00:00
5281,2017-07-01T00:00:00,2017-09-30T00:00:00,0,None,None,None,0,BOARD OF ETHICS,48141,Monica,Sekulich,2017-10-02T00:00:00
5301,2017-07-01T00:00:00,2017-09-30T00:00:00,N/A,N/A,N/A,N/A,0,FINANCE,39007,Morgan,Bassey,2017-10-04T00:00:00
5321,2017-07-01T00:00:00,2017-09-30T00:00:00,Host gift,Steve,Koch,Deputy Mayor,17.5,MAYORS OFFICE,43962,William,Glunz,2017-10-10T00:00:00
5322,2017-07-01T00:00:00,2017-09-30T00:00:00,None,None,None,None,0,BUILDINGS,39842,John,Suzuki,2017-10-12T00:00:00
5343,2017-07-01T00:00:00,2017-09-30T00:00:00,0,Lissa,Christman,Lobbyist,0,CITY COUNCIL / ALDERMEN,39913,Lissa,Christman,2017-10-16T00:00:00
5341,2017-07-01T00:00:00,2017-09-30T00:00:00,na,Samantha,Fields,Budget Director,0,BUDGET AND MANAGEMENT,42965,Timothy,Walker,2017-10-16T00:00:00
5361,2017-07-01T00:00:00,2017-09-30T00:00:00,NA,Lewis W,"Powell, III",Attorney,0,HOUSING AND ECONOMIC DEVELOPMENT,39885,Lewis,Powell,2017-10-18T00:00:00
5381,2017-07-01T00:00:00,2017-09-30T00:00:00,Picture and Frame,Roberto,Maldonado,Alderman,14.43,CITY COUNCIL / ALDERMEN,45581,Elizabeth,Kregor,2017-10-20T00:00:00
5401,2017-10-01T00:00:00,2017-12-31T00:00:00,N/A,N/A,N/A,N/A,0,CITY COUNCIL / ALDERMEN,42524,Pamela,Louik,2017-12-18T00:00:00
5422,2017-10-01T00:00:00,2017-12-31T00:00:00,Book,Edward,Burke,Mr,20,CITY COUNCIL / ALDERMEN,39881,William,Filan,2017-12-22T00:00:00
5443,2017-10-01T00:00:00,2017-12-31T00:00:00,No,Michelle,Smith,Alderman,0,CITY COUNCIL / ALDERMEN,44601,Matthew,Fiascone,2018-01-03T00:00:00
5446,2017-10-01T00:00:00,2017-12-31T00:00:00,No,Michelle,Smith,Alderman,0,CITY COUNCIL / ALDERMEN,50296,Matthew,Fiascone,2018-01-03T00:00:00
5444,2017-10-01T00:00:00,2017-12-31T00:00:00,N/A,N/A,N/A,N/A,0,CITY COUNCIL / ALDERMEN,50135,Roberto,Chapur Duarte,2018-01-03T00:00:00
5445,2017-10-01T00:00:00,2017-12-31T00:00:00,Breakfast,Victoria,Watkins,Senior Advisor,15.95,MAYORS OFFICE,43962,William,Glunz,2018-01-03T00:00:00
5463,2017-10-01T00:00:00,2017-12-31T00:00:00,N/A,N/A,N/A,N/A,0,FINANCE,39007,Morgan,Bassey,2018-01-05T00:00:00
5461,2017-10-01T00:00:00,2017-12-31T00:00:00,meal,Michelle,Harris,Alderman,42.08,CITY COUNCIL / ALDERMEN,39673,Marlow,Colvin,2018-01-04T00:00:00
5462,2017-10-01T00:00:00,2017-12-31T00:00:00,0.00,George,Cardenas,Alderman,0,CITY COUNCIL / ALDERMEN,39028,Tanya,Triche,2018-01-04T00:00:00
5464,2017-10-01T00:00:00,2017-12-31T00:00:00,n/a,n/a,n/a,n/a,0,CITY COUNCIL / ALDERMEN,50134,Rafael,Chapur Duarte,2018-01-05T00:00:00
5481,2017-10-01T00:00:00,2017-12-31T00:00:00,N/A,LYNN,COX,VP,0,MAYORS OFFICE,46005,Lynn,Cox,2018-01-08T00:00:00
5502,2017-10-01T00:00:00,2017-12-31T00:00:00,meal,Rod,Sawyer,Alderman,22,CITY COUNCIL / ALDERMEN,50276,Richard,Erickson,2018-01-15T00:00:00
5501,2017-10-01T00:00:00,2017-12-31T00:00:00,meal,Adam,Gypalo,Chief of Staff,16,CITY COUNCIL / ALDERMEN,50276,Richard,Erickson,2018-01-15T00:00:00
5503,2017-10-01T00:00:00,2017-12-31T00:00:00,Flowers,Sheila,Pacione,Director of Constituent Services and Infrastructure 43rd Ward,25.35,CITY COUNCIL / ALDERMEN,47465,Bridget,Sheehan,2018-01-15T00:00:00
5504,2017-10-01T00:00:00,2017-12-31T00:00:00,lapel pin,Ed,Burke,Alderman,13,CITY CLERK,49969,Robert,Greenebaum,2018-01-16T00:00:00
5505,2017-10-01T00:00:00,2017-12-31T00:00:00,Donuts,N/A,N/A,42nd Ward Constituent Office,8,CITY COUNCIL / ALDERMEN,47466,Erin,Waitz,2018-01-19T00:00:00
5512,2017-10-01T00:00:00,2017-12-31T00:00:00,Food and Beverage,Sophia,King,Alderman,25,CITY COUNCIL / ALDERMEN,47561,Jill,Szuchmacher,2018-01-19T00:00:00
5516,2017-10-01T00:00:00,2017-12-31T00:00:00,Holiday bakery,N/A,N/A,Office of 42nd Ward,43.95,CITY COUNCIL / ALDERMEN,47467,Robert,Wilson,2018-01-20T00:00:00
5517,2017-10-01T00:00:00,2017-12-31T00:00:00,Holiday bakery,N/A,N/A,Office of 4th Ward,43.95,CITY COUNCIL / ALDERMEN,47467,Robert,Wilson,2018-01-20T00:00:00
5518,2017-10-01T00:00:00,2017-12-31T00:00:00,Bakery,N/A,N/A,Permit Counter,12.81,TRANSPORTATION,47467,Robert,Wilson,2018-01-20T00:00:00
5515,2017-10-01T00:00:00,2017-12-31T00:00:00,Holiday bakery,N/A,N/A,Office of Underground Coordination,43.95,TRANSPORTATION,47467,Robert,Wilson,2018-01-20T00:00:00
5514,2017-10-01T00:00:00,2017-12-31T00:00:00,Holiday bakery,N/A,N/A,Division of Infrastructure,43.95,TRANSPORTATION,47467,Robert,Wilson,2018-01-20T00:00:00
5519,2017-10-01T00:00:00,2017-12-31T00:00:00,Bakery,N/A,N/A,Permit Counter,6.47,TRANSPORTATION,47467,Robert,Wilson,2018-01-20T00:00:00
5521,2017-10-01T00:00:00,2017-12-31T00:00:00,None,Brandon,Riley,Alderman,0,CITY COUNCIL / ALDERMEN,47461,Michelle,Nakfoor,2018-01-22T00:00:00
5522,2017-10-01T00:00:00,2017-12-31T00:00:00,None,Brandon,Riley,Alderman,0,CITY COUNCIL / ALDERMEN,47461,Michelle,Nakfoor,2018-01-22T00:00:00
5542,2017-10-01T00:00:00,2017-12-31T00:00:00,n0,SUe,Garza,Alderman,0,CITY COUNCIL / ALDERMEN,49777,Carmen,Curet,2018-01-25T00:00:00
5541,2017-10-01T00:00:00,2017-12-31T00:00:00,n/a,Cory,Hohs,CEO,0,EMERGENCY MANAGEMENT & COMMUNICATIONS,39021,Cory,Hohs,2018-01-25T00:00:00
5563,2017-10-01T00:00:00,2017-12-31T00:00:00,NA,Lewis W,"Powell, III",Attorney,0,PLANNING AND DEVELOPMENT,50707,Lewis,Powell,2018-01-29T00:00:00
5561,2017-10-01T00:00:00,2017-12-31T00:00:00,NA,Lewis W,"Powell, III",Attorney,0,HOUSING AND ECONOMIC DEVELOPMENT,50707,Lewis,Powell,2018-01-29T00:00:00
5581,2017-10-01T00:00:00,2017-12-31T00:00:00,N/A,Jason,Ervin,Mr,0,CITY COUNCIL / ALDERMEN,51081,Mark,Heffron,2018-01-30T00:00:00
5583,2017-10-01T00:00:00,2017-12-31T00:00:00,NA,Lewis W,"Powell, III",Attorney,0,HOUSING AND ECONOMIC DEVELOPMENT,51212,Lewis,Powell,2018-01-30T00:00:00
5582,2017-10-01T00:00:00,2017-12-31T00:00:00,NA,Lewis W,"Powell, III",Attorney,0,PLANNING AND DEVELOPMENT,51212,Lewis,Powell,2018-01-30T00:00:00
5584,2017-10-01T00:00:00,2017-12-31T00:00:00,NA,Lewis W,"Powell, III",Attorney,0,HOUSING AND ECONOMIC DEVELOPMENT,51214,Lewis,Powell,2018-01-30T00:00:00
5585,2017-10-01T00:00:00,2017-12-31T00:00:00,NA,Lewis W,"Powell, III",Attorney,0,PLANNING AND DEVELOPMENT,51214,Lewis,Powell,2018-01-30T00:00:00
5601,2017-10-01T00:00:00,2017-12-31T00:00:00,None,None,None,None,0,CITY COLLEGES OF CHICAGO,51461,Wayne,Pierce,2018-02-15T00:00:00
5642,2018-01-01T00:00:00,2018-03-31T00:00:00,0,Dan,Casey,Deputy Director PSIT,0,EMERGENCY MANAGEMENT & COMMUNICATIONS,51097,Ken,Lukowski,2018-04-02T00:00:00
5661,2018-01-01T00:00:00,2018-03-31T00:00:00,0,Thomas,Weaver,EVP,0,INNOVATION & TECHNOLOGY,51342,Thomas,Weaver,2018-04-03T00:00:00
5681,2018-01-01T00:00:00,2018-03-31T00:00:00,None,None,None,None,0,BUILDINGS,50435,John,Suzuki,2018-04-05T00:00:00
5701,2018-01-01T00:00:00,2018-03-31T00:00:00,0.00,Jason,Ervin,Mr,0,CITY COUNCIL / ALDERMEN,51081,Mark,Heffron,2018-04-05T00:00:00
5741,2018-01-01T00:00:00,2018-03-31T00:00:00,Meal,"Procco ""Joe""",Moreno,Alderman,36,CITY COUNCIL / ALDERMEN,50276,Richard,Erickson,2018-04-06T00:00:00
5742,2018-01-01T00:00:00,2018-03-31T00:00:00,Meal,Danny,Solis,Alderman,16.25,CITY COUNCIL / ALDERMEN,50276,Richard,Erickson,2018-04-06T00:00:00
5743,2018-01-01T00:00:00,2018-03-31T00:00:00,Meal,Gilbert,Villagas,Alderman,16.26,CITY COUNCIL / ALDERMEN,50276,Richard,Erickson,2018-04-06T00:00:00
5721,2018-01-01T00:00:00,2018-03-31T00:00:00,N/A,N/A,N/A,N/A,0,FINANCE,50327,Morgan,Bassey,2018-04-06T00:00:00
5783,2018-01-01T00:00:00,2018-03-31T00:00:00,Book,Edward,Burke,Alderman,40,CITY COUNCIL / ALDERMEN,51471,Graham,Grady,2018-04-18T00:00:00
5781,2018-01-01T00:00:00,2018-03-31T00:00:00,NA,Lewis W,"Powell, III",Attorney,0,HOUSING AND ECONOMIC DEVELOPMENT,51214,Lewis,Powell,2018-04-18T00:00:00
5807,2018-01-01T00:00:00,2018-03-31T00:00:00,Food/Beverage,Sophia,King,Alderman,44.42,CITY COUNCIL / ALDERMEN,52582,YaFawn,Smith,2018-04-20T00:00:00
5808,2018-01-01T00:00:00,2018-03-31T00:00:00,Food/Beverage,Walter,"Burnett, Jr.",Alderman,42.26,CITY COUNCIL / ALDERMEN,52583,Jason,Lunderman,2018-04-20T00:00:00
5821,2018-01-01T00:00:00,2018-03-31T00:00:00,Ford book and a cap,Ed,Burke,Councilman,40,CITY COUNCIL / ALDERMEN,51164,Anthony,Reinhart,2018-04-25T00:00:00
5841,2018-04-01T00:00:00,2018-06-30T00:00:00,None,Melia,Carter,Government Affairs,0,CITY COUNCIL / ALDERMEN,51237,Melia,Carter,2018-06-29T00:00:00
5881,2018-04-01T00:00:00,2018-06-30T00:00:00,N/A,N/A,N/A,N/A,0,FINANCE,50327,Morgan,Bassey,2018-07-03T00:00:00
5862,2018-04-01T00:00:00,2018-06-30T00:00:00,0,Dan,Casey,Mr,0,EMERGENCY MANAGEMENT & COMMUNICATIONS,51097,Ken,Lukowski,2018-07-03T00:00:00
5903,2018-04-01T00:00:00,2018-06-30T00:00:00,Small Parking Meter Bank,Benjamin,Davidson,Proj. Admin.,25,FINANCE,50513,Mike,Ginter,2018-07-06T00:00:00
5901,2018-04-01T00:00:00,2018-06-30T00:00:00,Small Parking Meter Bank,Beth,Beatty,Office of CFO,25,FINANCE,50513,Mike,Ginter,2018-07-06T00:00:00
5902,2018-04-01T00:00:00,2018-06-30T00:00:00,Small Parking Meter Bank,Eric,Colon,CIO,25,BUDGET AND MANAGEMENT,50513,Mike,Ginter,2018-07-06T00:00:00
5922,2018-04-01T00:00:00,2018-06-30T00:00:00,NA,Lewis W,"Powell, III",Attorney,0,PLANNING AND DEVELOPMENT,51214,Lewis,Powell,2018-07-09T00:00:00
5921,2018-04-01T00:00:00,2018-06-30T00:00:00,N/A,N/A,N/A,N/A,0,HOUSING AND ECONOMIC DEVELOPMENT,50457,Gregory,Hummel,2018-07-09T00:00:00
5941,2018-04-01T00:00:00,2018-06-30T00:00:00,None,None,None,None,0,BUILDINGS,50435,John,Suzuki,2018-07-11T00:00:00
5961,2018-04-01T00:00:00,2018-06-30T00:00:00,Conduent Branded Pen,Larry,McPhillips,Deputy Commissioner,10,TRANSPORTATION,50730,Holly,Cooper,2018-07-12T00:00:00
5963,2018-04-01T00:00:00,2018-06-30T00:00:00,Conduent Branded Pen,John Paul,Jael,Program Director,10,FINANCE,50730,Holly,Cooper,2018-07-12T00:00:00
5962,2018-04-01T00:00:00,2018-06-30T00:00:00,Conduent Branded Pen,Mary Jean,Pagnoni,Administrative Assistatn,10,TRANSPORTATION,50730,Holly,Cooper,2018-07-12T00:00:00
5983,2018-04-01T00:00:00,2018-06-30T00:00:00,Meal,Gilbert,Villagas,Alderman,16.25,CITY COUNCIL / ALDERMEN,50276,Richard,Erickson,2018-07-13T00:00:00
5981,2018-04-01T00:00:00,2018-06-30T00:00:00,Meal,"Procco ""Joe""",Moreno,Alderman,36,CITY COUNCIL / ALDERMEN,50276,Richard,Erickson,2018-07-13T00:00:00
5982,2018-04-01T00:00:00,2018-06-30T00:00:00,Meal,Danny,Solis,Alderman,16.25,CITY COUNCIL / ALDERMEN,50276,Richard,Erickson,2018-07-13T00:00:00
6003,2018-04-01T00:00:00,2018-06-30T00:00:00,Food/Beverage,Greg,Mitchell,Alderman,42,CITY COUNCIL / ALDERMEN,52630,YaFawn,Smith,2018-07-17T00:00:00
6002,2018-04-01T00:00:00,2018-06-30T00:00:00,Food/Beverage,Toni,Foulkes,Alderman,42,CITY COUNCIL / ALDERMEN,52630,YaFawn,Smith,2018-07-17T00:00:00
6001,2018-04-01T00:00:00,2018-06-30T00:00:00,Food/Beverage,Debra,Silverstein,Alderman,42,CITY COUNCIL / ALDERMEN,52583,Jason,Lunderman,2018-07-17T00:00:00
